iteration,observerX1AngularPosition,observerX2AngularVelocity,realAngularPosition,motorAngularSpeed 
15266,1.292771013887253,-1.841795521882416,1.4,0.0
15267,1.2926717177005653,-1.8434835570561081,1.4,0.0
15268,1.2925221061524976,-1.8460269533732576,1.4,0.0
15269,1.2923724208831127,-1.848571602952803,1.4,0.0
15270,1.2922197376354918,-1.851167218162356,1.4,0.0
15271,1.292099759940075,-1.8532068389844407,1.4,0.0
15272,1.2920021007314884,-1.854867045530413,1.4,0.0
15273,1.2918334049588995,-1.8577348736644232,1.4,0.0
15274,1.2917108886235626,-1.85981765136515,1.4,0.0
15275,1.2915800002567905,-1.8620427536002762,1.4,0.0
15276,1.2914021423158681,-1.8650663385959567,1.4,0.0
15277,1.2912918541753469,-1.866941236984819,1.4,0.0
15278,1.2912064099295444,-1.8683937891634594,1.4,0.0
15279,1.291067491671661,-1.8707553995474795,1.4,0.0
15280,1.2908732204686513,-1.874058009998643,1.4,0.0
15281,1.2907385704530083,-1.8763470602645729,1.4,0.0
15282,1.2905792088607593,-1.879056207332808,1.4,0.0
15283,1.290485836797315,-1.8806435324113577,1.4,0.0
15284,1.2901281417992458,-1.8867243473785342,1.4,0.0
15285,1.289784856373267,-1.892560199620175,1.4,0.0
15286,1.2896426736084314,-1.8949773066223785,1.4,0.0
15287,1.2894991619783946,-1.8974170043330045,1.4,0.0
15288,1.2893879305896703,-1.89930793794132,1.4,0.0
15289,1.2883700567688245,-1.9166117928956985,1.4,0.0
15290,1.2882415652724089,-1.918796148334765,1.4,0.0
15291,1.288100250144169,-1.9211985055148446,1.4,0.0
15292,1.2879905876830988,-1.9230627673530365,1.4,0.0
15293,1.287917606025895,-1.9243034555255014,1.4,0.0
15294,1.287826587356133,-1.925850772911456,1.4,0.0
15295,1.2876359265765784,-1.9290920061638839,1.4,0.0
15296,1.2875238559056112,-1.930997207570325,1.4,0.0
15297,1.2873117008013482,-1.9346038443427962,1.4,0.0
15298,1.2872501042739364,-1.9356509853087982,1.4,0.0
15299,1.2871773702425469,-1.9368874638424196,1.4,0.0
15300,1.2871022563534127,-1.9381643999577012,1.4,0.0
15301,1.2870206833911115,-1.93955114031682,1.4,0.0
15302,1.2868768901122376,-1.941995626057678,1.4,0.0
15303,1.286743907319339,-1.9442563335369563,1.4,0.0
15304,1.2865189550495149,-1.9480805221239654,1.4,0.0
15305,1.286385537492073,-1.950348620600477,1.4,0.0
15306,1.2862620665689923,-1.9524476262928467,1.4,0.0
15307,1.2860756211057536,-1.9556171991679052,1.4,0.0
15308,1.2857466375053241,-1.961209920375205,1.4,0.0
15309,1.2855306262398813,-1.9648821118877318,1.4,0.0
15310,1.2853734195630449,-1.9675546253939515,1.4,0.0
15311,1.2852198233140646,-1.9701657616266162,1.4,0.0
15312,1.2849185851839908,-1.9752868098378715,1.4,0.0
15313,1.2846235547184885,-1.9803023277514094,1.4,0.0
15314,1.284405023713827,-1.9840173548306554,1.4,0.0
15315,1.2840579407234636,-1.9899177656668317,1.4,0.0
15316,1.2837426389422038,-1.995277895948251,1.4,0.0
15317,1.283573275901579,-1.9981570676388722,1.4,0.0
15318,1.2832776216447153,-2.003183190005557,1.4,0.0
15319,1.2829558588999983,-2.008653156665747,1.4,0.0
15320,1.2827108337904853,-2.0128185835274675,1.4,0.0
15321,1.2824955748539364,-2.0164779854487973,1.4,0.0
15322,1.282323444450479,-2.019404202307572,1.4,0.0
15323,1.282102040228935,-2.0231680740738227,1.4,0.0
15324,1.2818474162984557,-2.0274966808919705,1.4,0.0
15325,1.2817048516972023,-2.029920279113277,1.4,0.0
15326,1.2815495617592145,-2.0325602080590683,1.4,0.0
15327,1.2813855236242444,-2.035348856353562,1.4,0.0
15328,1.2812433578720206,-2.0377656741413666,1.4,0.0
15329,1.2811037931392932,-2.0401382745977323,1.4,0.0
15330,1.2809628919802036,-2.042533594302254,1.4,0.0
15331,1.2808124165761208,-2.0450916761716607,1.4,0.0
15332,1.2806209732252298,-2.0483462131368073,1.4,0.0
15333,1.280521801795494,-2.050032127442316,1.4,0.0
15334,1.2803587919717856,-2.0528032944453614,1.4,0.0
15335,1.2801871643811176,-2.055720963486716,1.4,0.0
15336,1.280063071554765,-2.057830541534709,1.4,0.0
15337,1.2799340262077248,-2.060024312434393,1.4,0.0
15338,1.2797765643439132,-2.062701164119189,1.4,0.0
15339,1.2796234217601774,-2.065304588042698,1.4,0.0
15340,1.2793974506305426,-2.0691460972464895,1.4,0.0
15341,1.2792842023175894,-2.0710713185666947,1.4,0.0
15342,1.2791365585462058,-2.0735812626802184,1.4,0.0
15343,1.2789473494985144,-2.0767978164909735,1.4,0.0
15344,1.2788274077186113,-2.0788368267493267,1.4,0.0
15345,1.2786648156446336,-2.0816008920069473,1.4,0.0
15346,1.2785280239478098,-2.08392635085295,1.4,0.0
15347,1.2783553982905234,-2.0868609870268218,1.4,0.0
15348,1.2782468284105815,-2.0887066749858354,1.4,0.0
15349,1.2780788263700913,-2.0915627096741694,1.4,0.0
15350,1.277953639074521,-2.0936908936988643,1.4,0.0
15351,1.277803864961497,-2.0962370536202717,1.4,0.0
15352,1.2776171359569302,-2.0994114466979052,1.4,0.0
15353,1.2774941243699647,-2.1015026436763193,1.4,0.0
15354,1.2773483878859786,-2.103980163904081,1.4,0.0
15355,1.277198063705111,-2.1065356749788293,1.4,0.0
15356,1.2770507828650426,-2.109039449259992,1.4,0.0
15357,1.2768927312350928,-2.1117263269691366,1.4,0.0
15358,1.276758111464093,-2.1140148630761346,1.4,0.0
15359,1.2766033508051577,-2.116645794278031,1.4,0.0
15360,1.2764519037985191,-2.1192203933908895,1.4,0.0
15361,1.2762477615727559,-2.122690811228866,1.4,0.0
15362,1.2760982350855463,-2.1252327615114295,1.4,0.0
15363,1.2756826938671948,-2.1322969622234034,1.4,0.0
15364,1.2754521709539914,-2.13621585174786,1.4,0.0
15365,1.2753527348880302,-2.1379062648692018,1.4,0.0
15366,1.2746819175934851,-2.149310158876469,1.4,0.0
15367,1.274541806571294,-2.1516920462537192,1.4,0.0
15368,1.2743944482315284,-2.1541971380297347,1.4,0.0
15369,1.2742739318078087,-2.156245917232971,1.4,0.0
15370,1.2740184799368277,-2.160588599039645,1.4,0.0
15371,1.273825204907946,-2.1638742745306345,1.4,0.0
15372,1.2736675577978964,-2.1665542754014777,1.4,0.0
15373,1.2734824411976584,-2.169701257605523,1.4,0.0
15374,1.2732876350447255,-2.173012962205381,1.4,0.0
15375,1.2731768970173396,-2.174895508670943,1.4,0.0
15376,1.2730336367936974,-2.177330932472859,1.4,0.0
15377,1.2728667197687735,-2.1801685218965665,1.4,0.0
15378,1.2726906424680067,-2.1831618360096017,1.4,0.0
15379,1.2725365018176522,-2.1857822270656273,1.4,0.0
15380,1.2723436010640274,-2.189061539877247,1.4,0.0
15381,1.2722341011679137,-2.190923038111181,1.4,0.0
15382,1.2720406805866873,-2.1942111879920296,1.4,0.0
15383,1.2718869709202956,-2.1968242523206882,1.4,0.0
15384,1.271604189442801,-2.201631537438096,1.4,0.0
15385,1.2714579879496288,-2.204116962822023,1.4,0.0
15386,1.2713449267732038,-2.2060390028212478,1.4,0.0
15387,1.2711948464375702,-2.208590368527019,1.4,0.0
15388,1.2710537203361487,-2.210989512251185,1.4,0.0
15389,1.2693080128312675,-2.24066653983417,1.4,0.0
15390,1.26919564160416,-2.2425768506949946,1.4,0.0
15391,1.2690657758755786,-2.2447845680808816,1.4,0.0
15392,1.2688672591116101,-2.2481593530683464,1.4,0.0
15393,1.2687615794611624,-2.249955907125956,1.4,0.0
15394,1.2685919007442765,-2.2528404453130175,1.4,0.0
15395,1.268446005478115,-2.2553206648377606,1.4,0.0
15396,1.268305391640934,-2.2577111000698404,1.4,0.0
15397,1.2681648836600035,-2.2600997357456594,1.4,0.0
15398,1.2680101570240911,-2.262730088556167,1.4,0.0
15399,1.2679065056396135,-2.2644921620922878,1.4,0.0
15400,1.2677556105933092,-2.2670573778794623,1.4,0.0
15401,1.2675589878869078,-2.2703999638882877,1.4,0.0
15402,1.2674661432100256,-2.271978323395285,1.4,0.0
15403,1.2673055415984147,-2.2747085507926714,1.4,0.0
15404,1.2671653965510001,-2.2770910165987197,1.4,0.0
15405,1.2669601768686307,-2.280579751198999,1.4,0.0
15406,1.2668139621456278,-2.2830654014900484,1.4,0.0
15407,1.2665432765404347,-2.2876670567783277,1.4,0.0
15408,1.2663938313357033,-2.2902076252587626,1.4,0.0
15409,1.2662020363930375,-2.2934681392840806,1.4,0.0
15410,1.266043328836793,-2.296166167740237,1.4,0.0
15411,1.2658420900747558,-2.2995872266948676,1.4,0.0
15412,1.2656922403501243,-2.302134672013604,1.4,0.0
15413,1.2654141580966325,-2.306862070322964,1.4,0.0
15414,1.2653007037442492,-2.3087907943134818,1.4,0.0
15415,1.2651171371709642,-2.3119114260593263,1.4,0.0
15416,1.265007567336314,-2.31377411324838,1.4,0.0
15417,1.2648498654078488,-2.316455046032287,1.4,0.0
15418,1.264703631781944,-2.318941017672669,1.4,0.0
15419,1.264488272660015,-2.32260212274546,1.4,0.0
15420,1.2641598920577553,-2.3281845929838783,1.4,0.0
15421,1.263936828172427,-2.331976679034457,1.4,0.0
15422,1.2637723307013418,-2.3347731360429065,1.4,0.0
15423,1.2635315246865244,-2.338866838294801,1.4,0.0
15424,1.2633856350912336,-2.3413469614147444,1.4,0.0
15425,1.2630917879385881,-2.346342363009718,1.4,0.0
15426,1.2629305700967763,-2.3490830663205187,1.4,0.0
15427,1.2627871794453116,-2.351520707395418,1.4,0.0
15428,1.262549256103229,-2.3555654042108225,1.4,0.0
15429,1.2623205497456949,-2.3594534122889024,1.4,0.0
15430,1.2620614950102191,-2.363857342791989,1.4,0.0
15431,1.2618328056652968,-2.3677450616556697,1.4,0.0
15432,1.261669742913463,-2.370517128436845,1.4,0.0
15433,1.261456071809671,-2.3741495372013093,1.4,0.0
15434,1.2612673920410322,-2.377357093268169,1.4,0.0
15435,1.2610181761889758,-2.3815937627531274,1.4,0.0
15436,1.2608447263717681,-2.3845424096456584,1.4,0.0
15437,1.2606168460644454,-2.3884163748701455,1.4,0.0
15438,1.2603670706908938,-2.392662556220521,1.4,0.0
15439,1.2600634734962675,-2.397823708529171,1.4,0.0
15440,1.259828636973859,-2.401815929410116,1.4,0.0
15441,1.2595291057604228,-2.4069079600385312,1.4,0.0
15442,1.2592780336566032,-2.4111761858034644,1.4,0.0
15443,1.2590836036692177,-2.4144814955890195,1.4,0.0
15444,1.258866004571018,-2.418180680258412,1.4,0.0
15445,1.258655280405426,-2.4217629910734755,1.4,0.0
15446,1.2582609650927765,-2.428466351388516,1.4,0.0
15447,1.2579730704177274,-2.4333605608643487,1.4,0.0
15448,1.2576305789070268,-2.4391829165462617,1.4,0.0
15449,1.2573304673789034,-2.44428481252436,1.4,0.0
15450,1.2571440446013475,-2.4474539997428097,1.4,0.0
15451,1.2568619492947908,-2.452249619954274,1.4,0.0
15452,1.2567312764211003,-2.4544710588070116,1.4,0.0
15453,1.256523419803721,-2.458004621302461,1.4,0.0
15454,1.2563028567525092,-2.4617541931730624,1.4,0.0
15455,1.2561417164125952,-2.4644935789516,1.4,0.0
15456,1.255964852757711,-2.46750026108463,1.4,0.0
15457,1.2556124335177514,-2.0266698405568766,1.4,0.0
15458,1.262106957022871,-1.7380251822249864,1.4,0.0
15459,1.2710418864024717,-1.5026009191807679,1.4,0.0
15460,1.2784410555503163,-1.3580478170434913,1.4,0.0
15461,1.2875467470899205,-1.2046787155039824,1.4,0.0
15462,1.2967749995283016,-1.0703600765491912,1.4,0.0
15463,1.3029625625317613,-0.9903963054954122,1.4,0.0
15464,1.3090611929948024,-0.9165730437894989,1.4,0.0
15465,1.315102549801814,-0.8476777797811089,1.4,0.0
15466,1.3193662989755717,-0.8016821325560334,1.4,0.0
15467,1.3234805977054211,-0.7588856183692545,1.4,0.0
15468,1.3276557359751155,-0.7169185318499078,1.4,0.0
15469,1.331473246934911,-0.6798386191937741,1.4,0.0
15470,1.335387455354298,-0.6429745705829365,1.4,0.0
15471,1.3386968550545264,-0.6127790789448676,1.4,0.0
15472,1.3425304813141443,-0.5787207259219326,1.4,0.0
15473,1.3460962323290622,-0.5480329253805923,1.4,0.0
15474,1.348148315543393,-0.5308978133641146,1.4,0.0
15475,1.35131293852836,-0.5049267613922911,1.4,0.0
15476,1.352878356513689,-0.4924412203883206,1.4,0.0
15477,1.3541549291947164,-0.48240298147281907,1.4,0.0
15478,1.3553085719237383,-0.4734385418700199,1.4,0.0
15479,1.3564193624761265,-0.4649019595830328,1.4,0.0
15480,1.3575100466932741,-0.4566114932335066,1.4,0.0
15481,1.3587826485440506,-0.4470457298921191,1.4,0.0
15482,1.360606310527606,-0.43352382662579636,1.4,0.0
15483,1.3635327737518972,-0.412278854288848,1.4,0.0
15484,1.3651907215356003,-0.4007058165177206,1.4,0.0
15485,1.3671045458900055,-0.3876729095052644,1.4,0.0
15486,1.368124443819862,-0.38095313265392494,1.4,0.0
15487,1.368631522325401,-0.37767748018380437,1.4,0.0
15488,1.3693192308361126,-0.37328158349351587,1.4,0.0
15489,1.3698865644314329,-0.3697106103049345,1.4,0.0
15490,1.370839878741368,-0.36379212241593867,1.4,0.0
15491,1.3719566524768116,-0.3570364770899767,1.4,0.0
15492,1.3726913138630912,-0.35274968851745536,1.4,0.0
15493,1.3737494742494485,-0.34674560106386004,1.4,0.0
15494,1.3741883877663523,-0.3443751445356888,1.4,0.0
15495,1.374535861692516,-0.3425439383382356,1.4,0.0
15496,1.3748966149210133,-0.34068354435404913,1.4,0.0
15497,1.3752328544074905,-0.33899265510574794,1.4,0.0
15498,1.3757380700140465,-0.33651818838357733,1.4,0.0
15499,1.3763376877561242,-0.3337147665910461,1.4,0.0
15500,1.3769966681227896,-0.3308417761070323,1.4,0.0
15501,1.3772680866291924,-0.32977750731052297,1.4,0.0
15502,1.377495942341167,-0.32893439129608704,1.4,0.0
15503,1.3776939344226948,-0.3282433213868256,1.4,0.0
15504,1.3778918622606318,-0.32759293785739585,1.4,0.0
15505,1.3780969052263172,-0.3269661698914431,1.4,0.0
15506,1.3783883860297188,-0.3261537112814137,1.4,0.0
15507,1.3786538347758683,-0.3255342985996168,1.4,0.0
15508,1.379034533584839,-0.3248416515951228,1.4,0.0
15509,1.3791797362035,-0.3247211773614792,1.4,0.0
15510,1.3792928450144866,-0.32468490792685517,1.4,0.0
15511,1.3794353759745872,-0.32470629851738236,1.4,0.0
15512,1.3796245525517306,-0.32486979616638434,1.4,0.0
15513,1.3804884898086538,-0.3266970206722384,1.4,0.0
15514,1.380674669622781,-0.3327351274416886,1.4,0.0
15515,1.3806350408452293,-0.33485178538167665,1.4,0.0
15516,1.3805968424220825,-0.33643572957219536,1.4,0.0
15517,1.3805447705018588,-0.33833750259139134,1.4,0.0
15518,1.3804818852385508,-0.3403827783716676,1.4,0.0
15519,1.3804242726885698,-0.34208670463635954,1.4,0.0
15520,1.3802562159397918,-0.3467564860352245,1.4,0.0
15521,1.380185359270511,-0.34848058509646807,1.4,0.0
15522,1.3800162146846515,-0.3524621991312004,1.4,0.0
15523,1.3799158060447556,-0.35467794164860567,1.4,0.0
15524,1.3798138452989168,-0.3568672458952086,1.4,0.0
15525,1.3797485537045873,-0.35823680039071576,1.4,0.0
15526,1.379648098370871,-0.3603170215894976,1.4,0.0
15527,1.3795299518236395,-0.3627201454839904,1.4,0.0
15528,1.3794182681785794,-0.36495055358843376,1.4,0.0
15529,1.3793040175901325,-0.3671984385658943,1.4,0.0
15530,1.3791814878353623,-0.3695772121992189,1.4,0.0
15531,1.379046511496919,-0.3721648031896056,1.4,0.0
15532,1.3789224016511852,-0.37451527609342805,1.4,0.0
15533,1.3788017892633029,-0.3767772776236058,1.4,0.0
15534,1.3786701322773578,-0.37922565158921806,1.4,0.0
15535,1.3785426364229851,-0.3815771709135549,1.4,0.0
15536,1.3784087480842289,-0.3840291003338296,1.4,0.0
15537,1.378278422959328,-0.3863998540291701,1.4,0.0
15538,1.3781264134494131,-0.3891489876734748,1.4,0.0
15539,1.3779864327134066,-0.39166512603216697,1.4,0.0
15540,1.3778717818170403,-0.39371567286458675,1.4,0.0
15541,1.3776998627371235,-0.39677914737684394,1.4,0.0
15542,1.3775989440379757,-0.39856834695323345,1.4,0.0
15543,1.3774476361167403,-0.40124386042624216,1.4,0.0
15544,1.3773243315003425,-0.4034162266830875,1.4,0.0
15545,1.377161356225966,-0.40627980479818604,1.4,0.0
15546,1.3770381519503627,-0.40843754074190747,1.4,0.0
15547,1.3768900284049133,-0.4110259903310768,1.4,0.0
15548,1.3764100656666796,-0.419392884776914,1.4,0.0
15549,1.3763305458707178,-0.4207692717245285,1.4,0.0
15550,1.3761032670527784,-0.42469989567090666,1.4,0.0
15551,1.375956749349214,-0.4272280738519689,1.4,0.0
15552,1.3758283592976337,-0.42944066190154856,1.4,0.0
15553,1.3756992055793726,-0.43166416449019,1.4,0.0
15554,1.3756113181208713,-0.4331758111128232,1.4,0.0
15555,1.3754201341648604,-0.4364621984601576,1.4,0.0
15556,1.3753055473169482,-0.43842951546176495,1.4,0.0
15557,1.3751705506961318,-0.4407457446711895,1.4,0.0
15558,1.3749890461784253,-0.44385772841133236,1.4,0.0
15559,1.3748676477317252,-0.44593733236820643,1.4,0.0
15560,1.3746523433674938,-0.4496236389458462,1.4,0.0
15561,1.3744725966854028,-0.4526984768396959,1.4,0.0
15562,1.3742247378896728,-0.4569357818324135,1.4,0.0
15563,1.3740726222095139,-0.4595342547198822,1.4,0.0
15564,1.373907295073144,-0.4623572397433392,1.4,0.0
15565,1.3737365659446292,-0.46527126707973604,1.4,0.0
15566,1.3736143783439407,-0.4673559797707388,1.4,0.0
15567,1.3734263103078908,-0.47056391927162966,1.4,0.0
15568,1.3733131779043926,-0.47249297003591645,1.4,0.0
15569,1.373118995930621,-0.47580338531656774,1.4,0.0
15570,1.3729704280564583,-0.47833539303510464,1.4,0.0
15571,1.3728250586770212,-0.48081237097317703,1.4,0.0
15572,1.3726457117582065,-0.483867725555312,1.4,0.0
15573,1.3725132062527716,-0.48612460992493545,1.4,0.0
15574,1.3723638081566656,-0.4886688560812504,1.4,0.0
15575,1.3714899006774013,-0.5035492879133114,1.4,0.0
15576,1.3713931548676266,-0.5051953250565142,1.4,0.0
15577,1.3712500618052645,-0.5076298076332654,1.4,0.0
15578,1.3708281067197428,-0.5148082003521192,1.4,0.0
15579,1.3706886977148671,-0.5171794555687279,1.4,0.0
15580,1.3705312190447179,-0.5198579493919991,1.4,0.0
15581,1.3704100236518808,-0.5219192232120139,1.4,0.0
15582,1.3702479790010709,-0.5246751692239032,1.4,0.0
15583,1.3701120180455428,-0.5269874112947579,1.4,0.0
15584,1.3699469044303547,-0.5297953593458277,1.4,0.0
15585,1.3698264216826055,-0.5318442395198234,1.4,0.0
15586,1.3696478411884963,-0.5348810390306314,1.4,0.0
15587,1.369155556737068,-0.5432521857380305,1.4,0.0
15588,1.3689712577071689,-0.5463858968655466,1.4,0.0
15589,1.368847892497672,-0.5484834823580931,1.4,0.0
15590,1.368710383712514,-0.5508215229456752,1.4,0.0
15591,1.368562255158782,-0.5533400974955952,1.4,0.0
15592,1.36838757692103,-0.556310048515303,1.4,0.0
15593,1.3682471149520068,-0.5586982075318484,1.4,0.0
15594,1.3681101130384834,-0.561027514737127,1.4,0.0
15595,1.367968750923596,-0.5634309324570368,1.4,0.0
15596,1.367832557807958,-0.5657464477401465,1.4,0.0
15597,1.3677554253018342,-0.5670578219253357,1.4,0.0
15598,1.367675648181912,-0.5684141533058236,1.4,0.0
15599,1.3675373934220074,-0.5707646835017858,1.4,0.0
15600,1.367455273196692,-0.5721608365746814,1.4,0.0
15601,1.367315122350556,-0.574543578862289,1.4,0.0
15602,1.3672331312931596,-0.5759375227828072,1.4,0.0
15603,1.3669725201242189,-0.5803682036781616,1.4,0.0
15604,1.3668513492991703,-0.58242822335551,1.4,0.0
15605,1.3666391062661878,-0.5860365438073548,1.4,0.0
15606,1.3664766850725187,-0.5887978315471616,1.4,0.0
15607,1.3662778282949353,-0.5921785386750259,1.4,0.0
15608,1.3660297520961673,-0.596395991462013,1.4,0.0
15609,1.3658802617208061,-0.5989374095794179,1.4,0.0
15610,1.3657559252928433,-0.6010511911724504,1.4,0.0
15611,1.3656089496254467,-0.603549846076913,1.4,0.0
15612,1.36546120411252,-0.6060615830679912,1.4,0.0
15613,1.3652525084354048,-0.6096094915911762,1.4,0.0
15614,1.3651425698369208,-0.6114784859425112,1.4,0.0
15615,1.3650154659542622,-0.6136392933806712,1.4,0.0
15616,1.364849022503684,-0.6164688824530632,1.4,0.0
15617,1.3646301021419731,-0.6201905887569722,1.4,0.0
15618,1.3644692471338968,-0.6229251627001311,1.4,0.0
15619,1.364333074505573,-0.6252401272873314,1.4,0.0
15620,1.3641663478307413,-0.6280745145959664,1.4,0.0
15621,1.3640270180357585,-0.6304431467591519,1.4,0.0
15622,1.3638504521091692,-0.6334447974898818,1.4,0.0
15623,1.3636681017426153,-0.6365447816349266,1.4,0.0
15624,1.3635495584233293,-0.6385600343645487,1.4,0.0
15625,1.363028585861855,-0.6474166348183341,1.4,0.0
15626,1.3628612771080906,-0.650260898879916,1.4,0.0
15627,1.3626768934918279,-0.6533954355929618,1.4,0.0
15628,1.3625212870844414,-0.656040756055521,1.4,0.0
15629,1.3624277152537618,-0.6576314835129422,1.4,0.0
15630,1.3622919678151788,-0.6599391986810678,1.4,0.0
15631,1.362092319900256,-0.6633332250785245,1.4,0.0
15632,1.3619977990221306,-0.6649400849899296,1.4,0.0
15633,1.3618422621955806,-0.66758421880936,1.4,0.0
15634,1.3617044465646926,-0.669927090820732,1.4,0.0
15635,1.3615275136761897,-0.6729349573758583,1.4,0.0
15636,1.3613932365270303,-0.6752176740082741,1.4,0.0
15637,1.3609291451215428,-0.6831072441984243,1.4,0.0
15638,1.3607607540973006,-0.6859698959940307,1.4,0.0
15639,1.360635601107134,-0.6880974997789937,1.4,0.0
15640,1.3605056657106103,-0.6903064043710275,1.4,0.0
15641,1.3603538258213217,-0.6928876855793925,1.4,0.0
15642,1.3602012770540417,-0.6954810174652521,1.4,0.0
15643,1.3600462841423688,-0.6981158996057824,1.4,0.0
15644,1.3599030014492277,-0.7005517076206405,1.4,0.0
15645,1.3596324296316316,-0.7051514323970649,1.4,0.0
15646,1.359426554262935,-0.7086513161701505,1.4,0.0
15647,1.3591977687449166,-0.7125406724410066,1.4,0.0
15648,1.3590320427440372,-0.7153580160135385,1.4,0.0
15649,1.358872176578135,-0.7180757421975846,1.4,0.0
15650,1.3586847823340167,-0.7212614458036868,1.4,0.0
15651,1.3585057109560574,-0.7243056604750714,1.4,0.0
15652,1.3583817561923792,-0.7264128922340504,1.4,0.0
15653,1.3580949069977521,-0.7312893302153797,1.4,0.0
15654,1.3579873371225315,-0.7331180186210963,1.4,0.0
15655,1.3579226405716902,-0.7342178602833296,1.4,0.0
15656,1.3578492430837672,-0.7354656179038325,1.4,0.0
15657,1.3577677911329498,-0.7368503014145031,1.4,0.0
15658,1.3576999737328925,-0.7380031974910931,1.4,0.0
15659,1.3576236293019808,-0.7393010531151342,1.4,0.0
15660,1.357478586601633,-0.7417667795640964,1.4,0.0
15661,1.3573827023936484,-0.7433968114298078,1.4,0.0
15662,1.3568990906019078,-0.7516182134647301,1.4,0.0
15663,1.3566539370080217,-0.7557858251440961,1.4,0.0
15664,1.3564941331234244,-0.7585024915105186,1.4,0.0
15665,1.3563434800610192,-0.7610635938533111,1.4,0.0
15666,1.3562124990935363,-0.7632902705250336,1.4,0.0
15667,1.3560019999042205,-0.7668687570778695,1.4,0.0
15668,1.3558011808111357,-0.7702826819419607,1.4,0.0
15669,1.3556569584556373,-0.7727344621650625,1.4,0.0
15670,1.355446064189054,-0.7763196649385312,1.4,0.0
15671,1.3552906419478625,-0.778961843195875,1.4,0.0
15672,1.3550596540457112,-0.7828886377456886,1.4,0.0
15673,1.3548600258129513,-0.7862823178631704,1.4,0.0
15674,1.3547093519408209,-0.7888437737970887,1.4,0.0
15675,1.3545321934138768,-0.7918554688711361,1.4,0.0
15676,1.35440964116989,-0.7939388570912311,1.4,0.0
15677,1.3542579824608643,-0.7965170552280526,1.4,0.0
15678,1.354015518686336,-0.8006389395170707,1.4,0.0
15679,1.3538691073792022,-0.8031279318020806,1.4,0.0
15680,1.3536170561234295,-0.8074128032509771,1.4,0.0
15681,1.3533954118422593,-0.8111807561070301,1.4,0.0
15682,1.3532643987200792,-0.8134079792235461,1.4,0.0
15683,1.3531073451587086,-0.8160778898106889,1.4,0.0
15684,1.3528520577491459,-0.8204177758382817,1.4,0.0
15685,1.3527182205544581,-0.8226930081772142,1.4,0.0
15686,1.3525536890613066,-0.8254900435940563,1.4,0.0
15687,1.352450226707651,-0.8272489036251991,1.4,0.0
15688,1.3522849958132874,-0.8300578288579736,1.4,0.0
15689,1.3521710084051712,-0.8319956148138575,1.4,0.0
15690,1.3518220030077615,-0.8379287066211731,1.4,0.0
15691,1.3516851375911596,-0.8402554187196228,1.4,0.0
15692,1.3515077219777842,-0.843271484166424,1.4,0.0
15693,1.3513411565461944,-0.8461030965198818,1.4,0.0
15694,1.3509747417086073,-0.85233214879165,1.4,0.0
15695,1.3507333213577115,-0.8564362947740704,1.4,0.0
15696,1.350477703142689,-0.8607818044452061,1.4,0.0
15697,1.3502776042178377,-0.8641834861782506,1.4,0.0
15698,1.3501640118747766,-0.8661145560156227,1.4,0.0
15699,1.3499517168921262,-0.8697235707300164,1.4,0.0
15700,1.3498002963501072,-0.8722977199502084,1.4,0.0
15701,1.3496540683955656,-0.8747835951826063,1.4,0.0
15702,1.3493725231577236,-0.8795698642350981,1.4,0.0
15703,1.348962117819279,-0.8865467549999376,1.4,0.0
15704,1.3488682939788688,-0.8881417602888996,1.4,0.0
15705,1.3486817634551278,-0.8913127791962447,1.4,0.0
15706,1.3484025149018681,-0.8960600046066858,1.4,0.0
15707,1.348249410124157,-0.8986627858301022,1.4,0.0
15708,1.3481262246328571,-0.9007569391839131,1.4,0.0
15709,1.3479600070111066,-0.9035826387558245,1.4,0.0
15710,1.3477416707043777,-0.907294355972784,1.4,0.0
15711,1.3475673475798746,-0.9102578490911354,1.4,0.0
15712,1.3474330340338037,-0.9125411793755921,1.4,0.0
15713,1.3472533103920146,-0.9155964812875537,1.4,0.0
15714,1.347157511215842,-0.917225067283229,1.4,0.0
15715,1.3469882842740284,-0.9201019252953053,1.4,0.0
15716,1.3468529197331802,-0.922403122490625,1.4,0.0
15717,1.346717158235787,-0.9247110679471439,1.4,0.0
15718,1.3459468254813074,-0.9378067247776737,1.4,0.0
15719,1.3458074573366021,-0.9401759832381159,1.4,0.0
15720,1.3456510615877,-0.9428347109699217,1.4,0.0
15721,1.3455204567622896,-0.945054993002254,1.4,0.0
15722,1.3453796009701986,-0.9474495414681591,1.4,0.0
15723,1.3453040239621852,-0.9487343506045646,1.4,0.0
15724,1.3452157650941137,-0.9502347513619778,1.4,0.0
15725,1.3450782172856428,-0.9525730641062745,1.4,0.0
15726,1.3449277570039095,-0.9551308888960346,1.4,0.0
15727,1.3446743126057497,-0.959439443665206,1.4,0.0
15728,1.3442240016559772,-0.9670947298120329,1.4,0.0
15729,1.3440716095108618,-0.9696853962791699,1.4,0.0
15730,1.3439417305524626,-0.9718933385720954,1.4,0.0
15731,1.34377882658502,-0.9746627060187816,1.4,0.0
15732,1.343629439979297,-0.9772022783162044,1.4,0.0
15733,1.343423532237916,-0.9807027099198473,1.4,0.0
15734,1.3432085095854551,-0.9843580950118376,1.4,0.0
15735,1.3430482047450125,-0.9870832772994634,1.4,0.0
15736,1.3428696474011308,-0.9901187521455567,1.4,0.0
